,name,target_label,height,width,x_min,x_max,y_min,y_max
3487,1_3487.png,1,28,28,33,61,33,61
3488,1_3488.png,1,28,28,26,54,26,54
3489,8_3489.png,8,28,28,8,36,8,36
3490,0_3490.png,0,28,28,37,65,37,65
3491,3_3491.png,3,28,28,42,70,42,70
3492,0_3492.png,0,28,28,10,38,10,38
3493,8_3493.png,8,28,28,25,53,25,53
3494,7_3494.png,7,28,28,21,49,21,49
3495,8_3495.png,8,28,28,34,62,34,62
3496,4_3496.png,4,28,28,38,66,38,66
3497,8_3497.png,8,28,28,7,35,7,35
3498,7_3498.png,7,28,28,35,63,35,63
3499,8_3499.png,8,28,28,25,53,25,53
3500,5_3500.png,5,28,28,9,37,9,37
3501,8_3501.png,8,28,28,25,53,25,53
3502,8_3502.png,8,28,28,5,33,5,33
3503,4_3503.png,4,28,28,6,34,6,34
3504,4_3504.png,4,28,28,6,34,6,34
3505,7_3505.png,7,28,28,5,33,5,33
3506,9_3506.png,9,28,28,18,46,18,46
3507,7_3507.png,7,28,28,8,36,8,36
3508,9_3508.png,9,28,28,4,32,4,32
3509,1_3509.png,1,28,28,0,28,0,28
3510,9_3510.png,9,28,28,12,40,12,40
3511,9_3511.png,9,28,28,2,30,2,30
3512,8_3512.png,8,28,28,29,57,29,57
3513,8_3513.png,8,28,28,9,37,9,37
3514,0_3514.png,0,28,28,4,32,4,32
3515,7_3515.png,7,28,28,7,35,7,35
3516,0_3516.png,0,28,28,12,40,12,40
3517,8_3517.png,8,28,28,31,59,31,59
3518,7_3518.png,7,28,28,29,57,29,57
3519,9_3519.png,9,28,28,15,43,15,43
3520,6_3520.png,6,28,28,40,68,40,68
3521,3_3521.png,3,28,28,16,44,16,44
3522,7_3522.png,7,28,28,12,40,12,40
3523,3_3523.png,3,28,28,7,35,7,35
3524,6_3524.png,6,28,28,23,51,23,51
3525,5_3525.png,5,28,28,15,43,15,43
3526,8_3526.png,8,28,28,1,29,1,29
3527,5_3527.png,5,28,28,29,57,29,57
3528,9_3528.png,9,28,28,28,56,28,56
3529,0_3529.png,0,28,28,29,57,29,57
3530,6_3530.png,6,28,28,9,37,9,37
3531,7_3531.png,7,28,28,29,57,29,57
3532,1_3532.png,1,28,28,8,36,8,36
3533,9_3533.png,9,28,28,16,44,16,44
3534,0_3534.png,0,28,28,21,49,21,49
3535,5_3535.png,5,28,28,1,29,1,29
3536,2_3536.png,2,28,28,19,47,19,47
3537,6_3537.png,6,28,28,23,51,23,51
3538,7_3538.png,7,28,28,25,53,25,53
3539,5_3539.png,5,28,28,28,56,28,56
3540,1_3540.png,1,28,28,11,39,11,39
3541,0_3541.png,0,28,28,37,65,37,65
3542,3_3542.png,3,28,28,10,38,10,38
3543,6_3543.png,6,28,28,28,56,28,56
3544,9_3544.png,9,28,28,19,47,19,47
3545,1_3545.png,1,28,28,20,48,20,48
3546,1_3546.png,1,28,28,39,67,39,67
3547,4_3547.png,4,28,28,7,35,7,35
3548,4_3548.png,4,28,28,6,34,6,34
3549,1_3549.png,1,28,28,40,68,40,68
3550,3_3550.png,3,28,28,31,59,31,59
3551,1_3551.png,1,28,28,1,29,1,29
3552,3_3552.png,3,28,28,8,36,8,36
3553,2_3553.png,2,28,28,7,35,7,35
3554,8_3554.png,8,28,28,39,67,39,67
3555,8_3555.png,8,28,28,27,55,27,55
3556,7_3556.png,7,28,28,17,45,17,45
3557,2_3557.png,2,28,28,42,70,42,70
3558,5_3558.png,5,28,28,29,57,29,57
3559,6_3559.png,6,28,28,29,57,29,57
3560,1_3560.png,1,28,28,22,50,22,50
3561,1_3561.png,1,28,28,30,58,30,58
3562,0_3562.png,0,28,28,38,66,38,66
3563,5_3563.png,5,28,28,24,52,24,52
3564,2_3564.png,2,28,28,23,51,23,51
3565,0_3565.png,0,28,28,1,29,1,29
3566,9_3566.png,9,28,28,4,32,4,32
3567,1_3567.png,1,28,28,17,45,17,45
3568,0_3568.png,0,28,28,25,53,25,53
3569,2_3569.png,2,28,28,10,38,10,38
3570,8_3570.png,8,28,28,17,45,17,45
3571,3_3571.png,3,28,28,22,50,22,50
3572,6_3572.png,6,28,28,30,58,30,58
3573,4_3573.png,4,28,28,38,66,38,66
3574,2_3574.png,2,28,28,9,37,9,37
3575,5_3575.png,5,28,28,24,52,24,52
3576,3_3576.png,3,28,28,36,64,36,64
3577,6_3577.png,6,28,28,11,39,11,39
3578,2_3578.png,2,28,28,24,52,24,52
3579,7_3579.png,7,28,28,37,65,37,65
3580,5_3580.png,5,28,28,11,39,11,39
3581,8_3581.png,8,28,28,20,48,20,48
3582,2_3582.png,2,28,28,31,59,31,59
3583,9_3583.png,9,28,28,21,49,21,49
3584,8_3584.png,8,28,28,10,38,10,38
3585,0_3585.png,0,28,28,21,49,21,49
3586,6_3586.png,6,28,28,8,36,8,36
3587,1_3587.png,1,28,28,41,69,41,69
3588,9_3588.png,9,28,28,32,60,32,60
3589,2_3589.png,2,28,28,23,51,23,51
3590,0_3590.png,0,28,28,37,65,37,65
3591,3_3591.png,3,28,28,12,40,12,40
3592,1_3592.png,1,28,28,40,68,40,68
3593,1_3593.png,1,28,28,22,50,22,50
3594,9_3594.png,9,28,28,6,34,6,34
3595,5_3595.png,5,28,28,30,58,30,58
3596,3_3596.png,3,28,28,5,33,5,33
3597,6_3597.png,6,28,28,4,32,4,32
3598,9_3598.png,9,28,28,24,52,24,52
3599,7_3599.png,7,28,28,5,33,5,33
3600,8_3600.png,8,28,28,32,60,32,60
3601,8_3601.png,8,28,28,29,57,29,57
3602,1_3602.png,1,28,28,4,32,4,32
3603,0_3603.png,0,28,28,27,55,27,55
3604,1_3604.png,1,28,28,17,45,17,45
3605,1_3605.png,1,28,28,19,47,19,47
3606,3_3606.png,3,28,28,11,39,11,39
3607,2_3607.png,2,28,28,41,69,41,69
3608,4_3608.png,4,28,28,40,68,40,68
3609,3_3609.png,3,28,28,39,67,39,67
3610,0_3610.png,0,28,28,39,67,39,67
3611,4_3611.png,4,28,28,27,55,27,55
3612,0_3612.png,0,28,28,27,55,27,55
3613,5_3613.png,5,28,28,36,64,36,64
3614,3_3614.png,3,28,28,15,43,15,43
3615,6_3615.png,6,28,28,11,39,11,39
3616,8_3616.png,8,28,28,9,37,9,37
3617,7_3617.png,7,28,28,18,46,18,46
3618,7_3618.png,7,28,28,38,66,38,66
3619,8_3619.png,8,28,28,19,47,19,47
3620,7_3620.png,7,28,28,33,61,33,61
3621,9_3621.png,9,28,28,32,60,32,60
3622,0_3622.png,0,28,28,17,45,17,45
3623,6_3623.png,6,28,28,18,46,18,46
3624,4_3624.png,4,28,28,38,66,38,66
3625,4_3625.png,4,28,28,31,59,31,59
3626,3_3626.png,3,28,28,30,58,30,58
3627,2_3627.png,2,28,28,5,33,5,33
3628,1_3628.png,1,28,28,13,41,13,41
3629,6_3629.png,6,28,28,36,64,36,64
3630,8_3630.png,8,28,28,12,40,12,40
3631,4_3631.png,4,28,28,20,48,20,48
3632,0_3632.png,0,28,28,1,29,1,29
3633,7_3633.png,7,28,28,3,31,3,31
3634,5_3634.png,5,28,28,3,31,3,31
3635,5_3635.png,5,28,28,32,60,32,60
3636,9_3636.png,9,28,28,33,61,33,61
3637,5_3637.png,5,28,28,3,31,3,31
3638,5_3638.png,5,28,28,17,45,17,45
3639,4_3639.png,4,28,28,24,52,24,52
3640,7_3640.png,7,28,28,2,30,2,30
3641,7_3641.png,7,28,28,9,37,9,37
3642,2_3642.png,2,28,28,24,52,24,52
3643,8_3643.png,8,28,28,31,59,31,59
3644,1_3644.png,1,28,28,33,61,33,61
3645,9_3645.png,9,28,28,28,56,28,56
3646,6_3646.png,6,28,28,31,59,31,59
3647,2_3647.png,2,28,28,19,47,19,47
3648,5_3648.png,5,28,28,41,69,41,69
3649,9_3649.png,9,28,28,34,62,34,62
3650,6_3650.png,6,28,28,22,50,22,50
3651,3_3651.png,3,28,28,13,41,13,41
3652,4_3652.png,4,28,28,6,34,6,34
3653,9_3653.png,9,28,28,2,30,2,30
3654,6_3654.png,6,28,28,27,55,27,55
3655,3_3655.png,3,28,28,20,48,20,48
3656,3_3656.png,3,28,28,15,43,15,43
3657,8_3657.png,8,28,28,13,41,13,41
3658,8_3658.png,8,28,28,27,55,27,55
3659,2_3659.png,2,28,28,12,40,12,40
3660,2_3660.png,2,28,28,21,49,21,49
3661,0_3661.png,0,28,28,21,49,21,49
3662,9_3662.png,9,28,28,17,45,17,45
3663,9_3663.png,9,28,28,14,42,14,42
3664,8_3664.png,8,28,28,15,43,15,43
3665,8_3665.png,8,28,28,11,39,11,39
3666,4_3666.png,4,28,28,18,46,18,46
3667,0_3667.png,0,28,28,17,45,17,45
3668,4_3668.png,4,28,28,1,29,1,29
3669,5_3669.png,5,28,28,23,51,23,51
3670,3_3670.png,3,28,28,29,57,29,57
3671,6_3671.png,6,28,28,17,45,17,45
3672,2_3672.png,2,28,28,20,48,20,48
3673,0_3673.png,0,28,28,15,43,15,43
3674,3_3674.png,3,28,28,23,51,23,51
3675,1_3675.png,1,28,28,13,41,13,41
3676,2_3676.png,2,28,28,36,64,36,64
3677,0_3677.png,0,28,28,25,53,25,53
3678,9_3678.png,9,28,28,42,70,42,70
3679,2_3679.png,2,28,28,29,57,29,57
3680,2_3680.png,2,28,28,19,47,19,47
3681,5_3681.png,5,28,28,8,36,8,36
3682,5_3682.png,5,28,28,25,53,25,53
3683,3_3683.png,3,28,28,7,35,7,35
3684,3_3684.png,3,28,28,12,40,12,40
3685,5_3685.png,5,28,28,14,42,14,42
3686,4_3686.png,4,28,28,39,67,39,67
3687,3_3687.png,3,28,28,3,31,3,31
3688,8_3688.png,8,28,28,13,41,13,41
3689,8_3689.png,8,28,28,13,41,13,41
3690,8_3690.png,8,28,28,17,45,17,45
3691,0_3691.png,0,28,28,3,31,3,31
3692,7_3692.png,7,28,28,23,51,23,51
3693,0_3693.png,0,28,28,25,53,25,53
3694,4_3694.png,4,28,28,40,68,40,68
3695,5_3695.png,5,28,28,41,69,41,69
3696,9_3696.png,9,28,28,8,36,8,36
3697,4_3697.png,4,28,28,3,31,3,31
3698,0_3698.png,0,28,28,18,46,18,46
3699,3_3699.png,3,28,28,8,36,8,36
3700,6_3700.png,6,28,28,41,69,41,69
3701,4_3701.png,4,28,28,23,51,23,51
3702,0_3702.png,0,28,28,37,65,37,65
3703,1_3703.png,1,28,28,13,41,13,41
3704,9_3704.png,9,28,28,23,51,23,51
3705,5_3705.png,5,28,28,29,57,29,57
3706,6_3706.png,6,28,28,7,35,7,35
3707,3_3707.png,3,28,28,5,33,5,33
3708,4_3708.png,4,28,28,5,33,5,33
3709,0_3709.png,0,28,28,21,49,21,49
3710,2_3710.png,2,28,28,15,43,15,43
3711,8_3711.png,8,28,28,39,67,39,67
3712,2_3712.png,2,28,28,17,45,17,45
3713,3_3713.png,3,28,28,10,38,10,38
3714,1_3714.png,1,28,28,25,53,25,53
3715,0_3715.png,0,28,28,17,45,17,45
3716,4_3716.png,4,28,28,29,57,29,57
3717,6_3717.png,6,28,28,38,66,38,66
3718,7_3718.png,7,28,28,34,62,34,62
3719,2_3719.png,2,28,28,33,61,33,61
3720,0_3720.png,0,28,28,22,50,22,50
3721,7_3721.png,7,28,28,27,55,27,55
3722,2_3722.png,2,28,28,5,33,5,33
3723,1_3723.png,1,28,28,10,38,10,38
3724,4_3724.png,4,28,28,21,49,21,49
3725,1_3725.png,1,28,28,3,31,3,31
3726,6_3726.png,6,28,28,20,48,20,48
3727,8_3727.png,8,28,28,10,38,10,38
3728,7_3728.png,7,28,28,36,64,36,64
3729,1_3729.png,1,28,28,4,32,4,32
3730,8_3730.png,8,28,28,0,28,0,28
3731,7_3731.png,7,28,28,38,66,38,66
3732,4_3732.png,4,28,28,21,49,21,49
3733,1_3733.png,1,28,28,5,33,5,33
3734,0_3734.png,0,28,28,13,41,13,41
3735,3_3735.png,3,28,28,25,53,25,53
3736,6_3736.png,6,28,28,40,68,40,68
3737,8_3737.png,8,28,28,1,29,1,29
3738,4_3738.png,4,28,28,21,49,21,49
3739,4_3739.png,4,28,28,39,67,39,67
3740,3_3740.png,3,28,28,31,59,31,59
3741,2_3741.png,2,28,28,7,35,7,35
3742,9_3742.png,9,28,28,36,64,36,64
3743,0_3743.png,0,28,28,32,60,32,60
3744,8_3744.png,8,28,28,8,36,8,36
3745,9_3745.png,9,28,28,19,47,19,47
3746,9_3746.png,9,28,28,7,35,7,35
3747,7_3747.png,7,28,28,17,45,17,45
3748,2_3748.png,2,28,28,22,50,22,50
3749,6_3749.png,6,28,28,36,64,36,64
3750,7_3750.png,7,28,28,14,42,14,42
3751,7_3751.png,7,28,28,10,38,10,38
3752,5_3752.png,5,28,28,14,42,14,42
3753,4_3753.png,4,28,28,38,66,38,66
3754,3_3754.png,3,28,28,39,67,39,67
3755,1_3755.png,1,28,28,41,69,41,69
3756,3_3756.png,3,28,28,0,28,0,28
3757,6_3757.png,6,28,28,13,41,13,41
3758,1_3758.png,1,28,28,17,45,17,45
3759,8_3759.png,8,28,28,36,64,36,64
3760,9_3760.png,9,28,28,13,41,13,41
3761,4_3761.png,4,28,28,1,29,1,29
3762,8_3762.png,8,28,28,21,49,21,49
3763,1_3763.png,1,28,28,2,30,2,30
3764,6_3764.png,6,28,28,30,58,30,58
3765,2_3765.png,2,28,28,2,30,2,30
3766,8_3766.png,8,28,28,39,67,39,67
3767,6_3767.png,6,28,28,28,56,28,56
3768,5_3768.png,5,28,28,42,70,42,70
3769,7_3769.png,7,28,28,38,66,38,66
3770,9_3770.png,9,28,28,38,66,38,66
3771,1_3771.png,1,28,28,37,65,37,65
3772,6_3772.png,6,28,28,39,67,39,67
3773,9_3773.png,9,28,28,14,42,14,42
3774,6_3774.png,6,28,28,39,67,39,67
3775,8_3775.png,8,28,28,30,58,30,58
3776,0_3776.png,0,28,28,39,67,39,67
3777,0_3777.png,0,28,28,40,68,40,68
3778,0_3778.png,0,28,28,30,58,30,58
3779,6_3779.png,6,28,28,37,65,37,65
3780,7_3780.png,7,28,28,42,70,42,70
3781,9_3781.png,9,28,28,30,58,30,58
3782,7_3782.png,7,28,28,25,53,25,53
3783,4_3783.png,4,28,28,16,44,16,44
3784,9_3784.png,9,28,28,10,38,10,38
3785,9_3785.png,9,28,28,20,48,20,48
3786,9_3786.png,9,28,28,36,64,36,64
3787,9_3787.png,9,28,28,35,63,35,63
3788,7_3788.png,7,28,28,16,44,16,44
3789,6_3789.png,6,28,28,26,54,26,54
3790,7_3790.png,7,28,28,33,61,33,61
3791,2_3791.png,2,28,28,21,49,21,49
3792,8_3792.png,8,28,28,36,64,36,64
3793,3_3793.png,3,28,28,39,67,39,67
3794,6_3794.png,6,28,28,29,57,29,57
3795,7_3795.png,7,28,28,30,58,30,58
3796,9_3796.png,9,28,28,22,50,22,50
3797,1_3797.png,1,28,28,40,68,40,68
3798,7_3798.png,7,28,28,28,56,28,56
3799,2_3799.png,2,28,28,30,58,30,58
3800,1_3800.png,1,28,28,8,36,8,36
3801,5_3801.png,5,28,28,33,61,33,61
3802,1_3802.png,1,28,28,41,69,41,69
3803,3_3803.png,3,28,28,13,41,13,41
3804,7_3804.png,7,28,28,11,39,11,39
3805,7_3805.png,7,28,28,38,66,38,66
3806,0_3806.png,0,28,28,42,70,42,70
3807,8_3807.png,8,28,28,25,53,25,53
3808,6_3808.png,6,28,28,17,45,17,45
3809,0_3809.png,0,28,28,8,36,8,36
3810,3_3810.png,3,28,28,7,35,7,35
3811,1_3811.png,1,28,28,25,53,25,53
3812,3_3812.png,3,28,28,39,67,39,67
3813,2_3813.png,2,28,28,17,45,17,45
3814,6_3814.png,6,28,28,14,42,14,42
3815,3_3815.png,3,28,28,19,47,19,47
3816,8_3816.png,8,28,28,21,49,21,49
3817,4_3817.png,4,28,28,1,29,1,29
3818,9_3818.png,9,28,28,19,47,19,47
3819,5_3819.png,5,28,28,42,70,42,70
3820,6_3820.png,6,28,28,28,56,28,56
3821,6_3821.png,6,28,28,2,30,2,30
3822,1_3822.png,1,28,28,42,70,42,70
3823,7_3823.png,7,28,28,34,62,34,62
3824,3_3824.png,3,28,28,8,36,8,36
3825,8_3825.png,8,28,28,3,31,3,31
3826,2_3826.png,2,28,28,8,36,8,36
3827,9_3827.png,9,28,28,5,33,5,33
3828,4_3828.png,4,28,28,39,67,39,67
3829,0_3829.png,0,28,28,18,46,18,46
3830,2_3830.png,2,28,28,20,48,20,48
3831,1_3831.png,1,28,28,31,59,31,59
3832,5_3832.png,5,28,28,10,38,10,38
3833,2_3833.png,2,28,28,30,58,30,58
3834,9_3834.png,9,28,28,4,32,4,32
3835,3_3835.png,3,28,28,14,42,14,42
3836,2_3836.png,2,28,28,38,66,38,66
3837,4_3837.png,4,28,28,27,55,27,55
3838,4_3838.png,4,28,28,22,50,22,50
3839,5_3839.png,5,28,28,20,48,20,48
3840,7_3840.png,7,28,28,16,44,16,44
3841,6_3841.png,6,28,28,42,70,42,70
3842,8_3842.png,8,28,28,0,28,0,28
3843,7_3843.png,7,28,28,28,56,28,56
3844,3_3844.png,3,28,28,36,64,36,64
3845,8_3845.png,8,28,28,25,53,25,53
3846,7_3846.png,7,28,28,3,31,3,31
3847,9_3847.png,9,28,28,17,45,17,45
3848,2_3848.png,2,28,28,9,37,9,37
3849,0_3849.png,0,28,28,36,64,36,64
3850,1_3850.png,1,28,28,13,41,13,41
3851,1_3851.png,1,28,28,5,33,5,33
3852,9_3852.png,9,28,28,10,38,10,38
3853,2_3853.png,2,28,28,20,48,20,48
3854,7_3854.png,7,28,28,10,38,10,38
3855,3_3855.png,3,28,28,0,28,0,28
3856,6_3856.png,6,28,28,2,30,2,30
3857,4_3857.png,4,28,28,38,66,38,66
3858,6_3858.png,6,28,28,7,35,7,35
3859,5_3859.png,5,28,28,21,49,21,49
3860,5_3860.png,5,28,28,25,53,25,53
3861,6_3861.png,6,28,28,15,43,15,43
3862,4_3862.png,4,28,28,3,31,3,31
3863,7_3863.png,7,28,28,4,32,4,32
3864,5_3864.png,5,28,28,1,29,1,29
3865,8_3865.png,8,28,28,30,58,30,58
3866,8_3866.png,8,28,28,33,61,33,61
3867,9_3867.png,9,28,28,10,38,10,38
3868,7_3868.png,7,28,28,38,66,38,66
3869,6_3869.png,6,28,28,15,43,15,43
3870,5_3870.png,5,28,28,28,56,28,56
3871,2_3871.png,2,28,28,16,44,16,44
3872,8_3872.png,8,28,28,36,64,36,64
3873,6_3873.png,6,28,28,24,52,24,52
3874,9_3874.png,9,28,28,9,37,9,37
3875,5_3875.png,5,28,28,10,38,10,38
3876,0_3876.png,0,28,28,42,70,42,70
3877,4_3877.png,4,28,28,40,68,40,68
3878,1_3878.png,1,28,28,16,44,16,44
3879,2_3879.png,2,28,28,26,54,26,54
3880,2_3880.png,2,28,28,22,50,22,50
3881,0_3881.png,0,28,28,28,56,28,56
3882,0_3882.png,0,28,28,9,37,9,37
3883,8_3883.png,8,28,28,29,57,29,57
3884,0_3884.png,0,28,28,30,58,30,58
3885,1_3885.png,1,28,28,0,28,0,28
3886,2_3886.png,2,28,28,26,54,26,54
3887,7_3887.png,7,28,28,21,49,21,49
3888,0_3888.png,0,28,28,23,51,23,51
3889,1_3889.png,1,28,28,20,48,20,48
3890,2_3890.png,2,28,28,38,66,38,66
3891,8_3891.png,8,28,28,38,66,38,66
3892,8_3892.png,8,28,28,15,43,15,43
3893,3_3893.png,3,28,28,1,29,1,29
3894,7_3894.png,7,28,28,16,44,16,44
3895,7_3895.png,7,28,28,20,48,20,48
3896,0_3896.png,0,28,28,37,65,37,65
3897,1_3897.png,1,28,28,27,55,27,55
3898,1_3898.png,1,28,28,22,50,22,50
3899,7_3899.png,7,28,28,8,36,8,36
3900,1_3900.png,1,28,28,29,57,29,57
3901,1_3901.png,1,28,28,42,70,42,70
3902,2_3902.png,2,28,28,24,52,24,52
3903,4_3903.png,4,28,28,17,45,17,45
3904,9_3904.png,9,28,28,25,53,25,53
3905,4_3905.png,4,28,28,22,50,22,50
3906,0_3906.png,0,28,28,2,30,2,30
3907,5_3907.png,5,28,28,40,68,40,68
3908,6_3908.png,6,28,28,42,70,42,70
3909,7_3909.png,7,28,28,13,41,13,41
3910,6_3910.png,6,28,28,28,56,28,56
3911,4_3911.png,4,28,28,25,53,25,53
3912,9_3912.png,9,28,28,0,28,0,28
3913,9_3913.png,9,28,28,8,36,8,36
3914,7_3914.png,7,28,28,10,38,10,38
3915,7_3915.png,7,28,28,12,40,12,40
3916,7_3916.png,7,28,28,26,54,26,54
3917,2_3917.png,2,28,28,20,48,20,48
3918,8_3918.png,8,28,28,34,62,34,62
3919,6_3919.png,6,28,28,8,36,8,36
3920,3_3920.png,3,28,28,15,43,15,43
3921,5_3921.png,5,28,28,22,50,22,50
3922,5_3922.png,5,28,28,14,42,14,42
3923,3_3923.png,3,28,28,24,52,24,52
3924,2_3924.png,2,28,28,29,57,29,57
3925,9_3925.png,9,28,28,34,62,34,62
3926,1_3926.png,1,28,28,27,55,27,55
3927,9_3927.png,9,28,28,23,51,23,51
3928,8_3928.png,8,28,28,16,44,16,44
3929,0_3929.png,0,28,28,34,62,34,62
3930,2_3930.png,2,28,28,10,38,10,38
3931,8_3931.png,8,28,28,30,58,30,58
3932,6_3932.png,6,28,28,36,64,36,64
3933,7_3933.png,7,28,28,4,32,4,32
3934,2_3934.png,2,28,28,2,30,2,30
3935,9_3935.png,9,28,28,0,28,0,28
3936,6_3936.png,6,28,28,36,64,36,64
3937,0_3937.png,0,28,28,2,30,2,30
3938,3_3938.png,3,28,28,5,33,5,33
3939,6_3939.png,6,28,28,14,42,14,42
3940,7_3940.png,7,28,28,26,54,26,54
3941,3_3941.png,3,28,28,38,66,38,66
3942,7_3942.png,7,28,28,40,68,40,68
3943,0_3943.png,0,28,28,39,67,39,67
3944,5_3944.png,5,28,28,23,51,23,51
3945,4_3945.png,4,28,28,1,29,1,29
3946,4_3946.png,4,28,28,15,43,15,43
3947,6_3947.png,6,28,28,13,41,13,41
3948,7_3948.png,7,28,28,32,60,32,60
3949,3_3949.png,3,28,28,35,63,35,63
3950,6_3950.png,6,28,28,20,48,20,48
3951,7_3951.png,7,28,28,9,37,9,37
3952,6_3952.png,6,28,28,22,50,22,50
3953,0_3953.png,0,28,28,9,37,9,37
3954,1_3954.png,1,28,28,12,40,12,40
3955,1_3955.png,1,28,28,21,49,21,49
3956,1_3956.png,1,28,28,40,68,40,68
3957,4_3957.png,4,28,28,39,67,39,67
3958,8_3958.png,8,28,28,4,32,4,32
3959,8_3959.png,8,28,28,34,62,34,62
3960,6_3960.png,6,28,28,20,48,20,48
3961,8_3961.png,8,28,28,16,44,16,44
3962,1_3962.png,1,28,28,38,66,38,66
3963,1_3963.png,1,28,28,34,62,34,62
3964,0_3964.png,0,28,28,16,44,16,44
3965,2_3965.png,2,28,28,34,62,34,62
3966,1_3966.png,1,28,28,31,59,31,59
3967,9_3967.png,9,28,28,20,48,20,48
3968,8_3968.png,8,28,28,9,37,9,37
3969,3_3969.png,3,28,28,28,56,28,56
3970,9_3970.png,9,28,28,11,39,11,39
3971,1_3971.png,1,28,28,19,47,19,47
3972,5_3972.png,5,28,28,26,54,26,54
3973,4_3973.png,4,28,28,42,70,42,70
3974,5_3974.png,5,28,28,29,57,29,57
3975,2_3975.png,2,28,28,8,36,8,36
3976,8_3976.png,8,28,28,28,56,28,56
3977,9_3977.png,9,28,28,30,58,30,58
3978,4_3978.png,4,28,28,23,51,23,51
3979,8_3979.png,8,28,28,39,67,39,67
3980,2_3980.png,2,28,28,24,52,24,52
3981,2_3981.png,2,28,28,26,54,26,54
3982,9_3982.png,9,28,28,3,31,3,31
3983,8_3983.png,8,28,28,23,51,23,51
3984,4_3984.png,4,28,28,31,59,31,59
3985,6_3985.png,6,28,28,21,49,21,49
3986,8_3986.png,8,28,28,40,68,40,68
3987,9_3987.png,9,28,28,34,62,34,62
3988,5_3988.png,5,28,28,31,59,31,59
3989,2_3989.png,2,28,28,20,48,20,48
3990,4_3990.png,4,28,28,30,58,30,58
3991,9_3991.png,9,28,28,33,61,33,61
3992,7_3992.png,7,28,28,22,50,22,50
3993,6_3993.png,6,28,28,34,62,34,62
3994,6_3994.png,6,28,28,18,46,18,46
3995,3_3995.png,3,28,28,3,31,3,31
3996,1_3996.png,1,28,28,38,66,38,66
3997,3_3997.png,3,28,28,23,51,23,51
3998,9_3998.png,9,28,28,18,46,18,46
3999,6_3999.png,6,28,28,25,53,25,53
4000,7_4000.png,7,28,28,42,70,42,70
4001,3_4001.png,3,28,28,29,57,29,57
4002,0_4002.png,0,28,28,11,39,11,39
4003,1_4003.png,1,28,28,37,65,37,65
4004,5_4004.png,5,28,28,26,54,26,54
4005,2_4005.png,2,28,28,6,34,6,34
4006,8_4006.png,8,28,28,9,37,9,37
4007,5_4007.png,5,28,28,19,47,19,47
4008,0_4008.png,0,28,28,3,31,3,31
4009,0_4009.png,0,28,28,3,31,3,31
4010,1_4010.png,1,28,28,2,30,2,30
4011,3_4011.png,3,28,28,5,33,5,33
4012,1_4012.png,1,28,28,15,43,15,43
4013,1_4013.png,1,28,28,31,59,31,59
4014,1_4014.png,1,28,28,18,46,18,46
4015,5_4015.png,5,28,28,30,58,30,58
4016,2_4016.png,2,28,28,32,60,32,60
4017,5_4017.png,5,28,28,20,48,20,48
4018,6_4018.png,6,28,28,16,44,16,44
4019,9_4019.png,9,28,28,12,40,12,40
4020,7_4020.png,7,28,28,17,45,17,45
4021,8_4021.png,8,28,28,33,61,33,61
4022,3_4022.png,3,28,28,27,55,27,55
4023,0_4023.png,0,28,28,20,48,20,48
4024,7_4024.png,7,28,28,14,42,14,42
4025,9_4025.png,9,28,28,33,61,33,61
4026,9_4026.png,9,28,28,16,44,16,44
4027,0_4027.png,0,28,28,8,36,8,36
4028,2_4028.png,2,28,28,30,58,30,58
4029,1_4029.png,1,28,28,19,47,19,47
4030,6_4030.png,6,28,28,13,41,13,41
4031,2_4031.png,2,28,28,11,39,11,39
4032,9_4032.png,9,28,28,24,52,24,52
4033,3_4033.png,3,28,28,30,58,30,58
4034,7_4034.png,7,28,28,10,38,10,38
4035,4_4035.png,4,28,28,37,65,37,65
4036,8_4036.png,8,28,28,23,51,23,51
4037,5_4037.png,5,28,28,10,38,10,38
4038,4_4038.png,4,28,28,5,33,5,33
4039,6_4039.png,6,28,28,30,58,30,58
4040,8_4040.png,8,28,28,9,37,9,37
4041,7_4041.png,7,28,28,19,47,19,47
4042,7_4042.png,7,28,28,11,39,11,39
4043,8_4043.png,8,28,28,21,49,21,49
4044,0_4044.png,0,28,28,25,53,25,53
4045,9_4045.png,9,28,28,2,30,2,30
4046,7_4046.png,7,28,28,41,69,41,69
4047,0_4047.png,0,28,28,10,38,10,38
4048,5_4048.png,5,28,28,0,28,0,28
4049,1_4049.png,1,28,28,27,55,27,55
4050,9_4050.png,9,28,28,40,68,40,68
4051,2_4051.png,2,28,28,38,66,38,66
4052,8_4052.png,8,28,28,19,47,19,47
4053,3_4053.png,3,28,28,15,43,15,43
4054,6_4054.png,6,28,28,10,38,10,38
4055,4_4055.png,4,28,28,37,65,37,65
4056,9_4056.png,9,28,28,34,62,34,62
4057,5_4057.png,5,28,28,36,64,36,64
4058,8_4058.png,8,28,28,7,35,7,35
4059,6_4059.png,6,28,28,16,44,16,44
4060,9_4060.png,9,28,28,42,70,42,70
4061,7_4061.png,7,28,28,0,28,0,28
4062,5_4062.png,5,28,28,18,46,18,46
4063,8_4063.png,8,28,28,14,42,14,42
4064,1_4064.png,1,28,28,30,58,30,58
4065,9_4065.png,9,28,28,21,49,21,49
4066,1_4066.png,1,28,28,23,51,23,51
4067,0_4067.png,0,28,28,10,38,10,38
4068,3_4068.png,3,28,28,27,55,27,55
